Link,Source website,Website link,Title,Description,Author,Published date,Type,Image
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-021-00315-4,Springer Open,https://www.springeropen.com,Credit granting sorting model for financial organizations,"Considering the environment of risks and influences inherent in the decision-making process for credit-granting operations, it has become a matter of survival for financial organizations to seek to improve how they engage in effective decision-making to ensure that their returns on invested capital will meet the expectations established at the beginning of the process. A credit-granting sorting model for financial organizations is proposed. The model aggregates the perspectives of different decision-makers to support an organization in the process of credit analysis and, consequently, to improve its operationality. The decision-making model is based on the ELECTRE TRI-B multicriteria method. It sorts credit-granting proposals into three classes, namely credit approved, technical analysis, and credit rejected. The group decision emerges from the decision rules of the organizationâs executive board. This new proposed approach to dealing with credit-granting results in the systematization of credit analysis, reduction of doubt among decision-makers, avoidance of the emergence of informal groups, reduction of conflicts within a financial organization, and external interferences.","Schotten, Paulo Cesar",2022-01-02,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-023-00502-5,Springer Open,https://www.springeropen.com,"Volatility spillovers, structural breaks and uncertainty in technology sector markets","This study uses the dynamic conditional correlation to investigate how technology subsector stocks interact with financial assets in the face of economic and financial uncertainty. Our results suggest that structural breaks have diverse effects on financial asset connectedness and that the level of bond linkage increases when the trend breaks. We see a growing co-movement between the technology sector and major financial assets when uncertainty is considered. Overall, our findings indicate that the connectedness response varies depending on the type of uncertainty shock.","Arnell, Linn",2023-01-10,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-023-00590-3,Springer Open,https://www.springeropen.com,Optimal portfolio selection with volatility information for a high frequency rebalancing algorithm,"We propose a high-frequency rebalancing algorithm (HFRA) and compare its performance with periodic rebalancing (PR) and threshold rebalancing (TR) strategies. PR refers to the process of adjusting the relative weight of assets within portfolios at regular time intervals, whereas TR is a process of setting allocation limits for portfolios and rebalancing when portfolios exceed a specific percentage of deviation from the target allocation. The HFRA is constructed as an integration of pairs trading and a threshold-based rebalancing strategy, and the profitability of the HFRA is examined to determine the optimal portfolio size. The HFRA is applied to a dataset of real price series from cryptocurrency exchange markets across various trends and volatility regimes. Using cointegrated price data, it is shown that increasing the number of assets in a portfolio supports the profitability of the HFRA in an up-trend and reduces the potential loss of the HFRA in a down-trend in a high-volatility environment. For low-volatility regimes, although increasing portfolio size marginally enhances the HFRAâs profitability, the profits of portfolios of varied sizes do not significantly differ. It is demonstrated that when volatility is relatively high and the trend is upward, the HFRA can yield a substantial return via portfolios of large sizes. Moreover, the profitability of the HFRA is compared with that of the PR and TR strategies for long-term application. The HFRA is more profitable than the PR and TR strategies. This achievement of the HFRA is also validated statistically using the FisherâPitman permutation test.","BaÄcÄ±, Mahmut",2024-03-25,Research,https://s.net.vn/UfV5
https://fbj.springeropen.com/articles/10.1186/s43093-024-00303-x,Springer Open,https://www.springeropen.com,Using artificial intelligence for hiring talents in a moderated mechanism,"Globally, artificial intelligence (AI) occupies a burgeoning space among recruiters as it replaces many of the recruitment and selection tasks while hiring the talents. Despite the existence and acceptance of AI being unprecedented among savvy recruiters, the study of it in developing countriesâ contexts is still at a fancy stage. Particularly, the extant literature documented that very little is known about the intention and actual use (AU) of AI to hire talents with the intervening effects of voluntariness of usage (VU), tenure, and education of the recruiters elsewhere. Hence, using the doctrine of the extended unified theory of acceptance and use of technology (UTAUT), the present study aims to unpack the intention and AU of AI among hiring professionals in the context of Bangladesh, a developing country in the South Asian region. A multi-item questionnaire survey was employed to collect the data of recruiters from talent acquisition departments in both manufacturing and service organizations with a convenience sampling technique. We used partial least square-based structural equation modeling (PLS-SEM) version 4.0.8.9 to analyze the data. Results showed that performance expectancy (PE), facilitating conditions (FC), and hedonic motivation (HM) have a significant influence on the intention to use (IU) AI (pâ<â0.05), and IU also predicts AU of AI significantly (pâ<â0.05). The moderating influence of VU has an insignificant effect on the positive influence of IU on AU. Moreover, the multi-group analysis showed that there is no significant difference between young adults and old adults and highly educated and lowly educated on the association between IU and AU. The findings in this study showed important notations that contributed to advancing the knowledge and filling the gap in the extant literature. Additionally, it also provides fresh insights for developing policy interventions to hire professionals for thriving AI adoption in the context of developing countries effectively.","Islam, Muhaiminul",2024-01-22,Research,https://s.net.vn/UfV5
https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-024-00626-8,Springer Open,https://www.springeropen.com,Edge computing-oriented smart agricultural supply chain mechanism with auction and fuzzy neural networks,"Powered by data-driven technologies, precision agriculture offers immense productivity and sustainability benefits. However, fragmentation across farmlands necessitates distributed transparent automation. We developed an edge computing framework complemented by auction mechanisms and fuzzy optimizers that connect various supply chain stages. Specifically, edge computing offers powerful capabilities that enable real-time monitoring and data-driven decision-making in smart agriculture. We propose an edge computing framework tailored to agricultural needs to ensure sustainability through a renewable solar energy supply. Although the edge computing framework manages real-time crop monitoring and data collection, market-based mechanisms, such as auctions and fuzzy optimization models, support decision-making for smooth agricultural supply chain operations. We formulated invisible auction mechanisms that hide actual bid values and regulate information flows, combined with machine learning techniques for robust predictive analytics. While rule-based fuzzy systems encode domain expertise in agricultural decision-making, adaptable training algorithms help optimize model parameters from the data. A two-phase hybrid learning approach is formulated. Fuzzy optimization models were formulated using domain expertise for three key supply chain decision problems. Auction markets discover optimal crop demandâsupply balancing and pricing signals. Fuzzy systems incorporate domain knowledge into interpretable crop-advisory models. An integrated evaluation of 50 farms over five crop cycles demonstrated the high performance of the proposed edge computing-oriented auction-based fuzzy neural network model compared with benchmarks.","He, Qing",2024-03-21,Research,https://s.net.vn/UfV5
https://heritagesciencejournal.springeropen.com/articles/10.1186/s40494-023-01042-y,Springer Open,https://www.springeropen.com,Using knowledge graphs and deep learning algorithms to enhance digital cultural heritage management,"Cultural heritage management poses significant challenges for museums due to fragmented data, limited intelligent frameworks, and insufficient applications. In response, a digital cultural heritage management approach based on knowledge graphs and deep learning algorithms is proposed to address the above challenges. A joint entity-relation triple extraction model is proposed to automatically identify entities and relations from fragmented data for knowledge graph construction. Additionally, a knowledge completion model is presented to predict missing information and improve knowledge graph completeness. Comparative simulations have been conducted to demonstrate the effectiveness and accuracy of the proposed approach for both the knowledge extraction model and the knowledge completion model. The efficacy of the knowledge graph application is corroborated through a case study utilizing ceramic data from the Palace Museum in China. This method may benefit users since it provides automated, interconnected, visually appealing, and easily accessible information about cultural heritage.","Huang, Y. Yuexin",2023-09-18,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-022-00343-8,Springer Open,https://www.springeropen.com,On the role of stablecoins in cryptoasset pricing dynamics,"We examine the interactions between stablecoins, Bitcoin, and a basket of altcoins to uncover whether stablecoins represent the investorsâ demand for trading and investing into cryptoassets or rather play a role as boosting mechanisms during cryptomarkets price rallies. Using a set of instruments covering the standard cointegration framework as well as quantile-specific and non-linear causality tests, we argue that stablecoins mostly reflect an increasing demand for investing in cryptoassets rather than serve as a boosting mechanism for periods of extreme appreciation. We further discuss some specificities of 2017, even though the dynamic patterns remain very similar to the general behavior. Overall, we do not find support for claims about stablecoins being bubble boosters in the cryptoassets ecosystem.","Kristoufek, Ladislav",2022-04-17,Research,https://s.net.vn/UfV5
https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-024-02337-9,Springer Open,https://www.springeropen.com,Collaborative game-based task offloading scheme in the UAV-TB-assisted battlefield network platform,"In the sixth-generation (6G) wireless networks, the use of unmanned aerial vehicles (UAVs) and tethered balloons (TBs) to assist cellular networks has attracted considerable attentions due to their dynamic and quick deployment with their relative low cost. In this article, we propose a new task offloading scheme for smart devices in the modern battlefield area. By the integrative platform of TBs, UAVs and smart devices, the main challenges are (i) providing a task splitting algorithm for the partial offloading service, and (ii) develop a TB resource sharing algorithm to handle the offloading requests. For convenient wireless communications, UAVs work as relay nodes between TBs and individual devices. To achieve a mutually desirable solution, our proposed scheme is formulated as cooperative game models. First, the sequential Raiffa bargaining solution is applied to split the computation-intensive task of each smart device in the battlefield area. Second, the average-surplus value is adopted to effectively share the TB computing resource. Based on the reciprocal combination of two cooperative game solutions, we explore the sequential interaction of TBs, UAVs and battlefield devices, and jointly design our integrated control scheme for offloading services. According to the synergy effect, our hybrid approach can provide a fair-efficient solution in the UAV-TB-assisted battlefield network infrastructure. Finally, extensive simulations are conducted, and the results demonstrate the superiority of our proposed scheme over the existing baseline protocols.","Kim, Sungwook",2024-08-03,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-017-0076-7,Springer Open,https://www.springeropen.com,The impact of FinTech start-ups on incumbent retail banksâ share prices,"Background This study aims to clarify the role of FinTech digital banking start-ups in the financial industry. We examine the impact of the funding of such start-ups on the stock returns of 47 incumbent US retail banks for 2010 to 2016. Methods To capture the importance of FinTech start-ups, we use data on both the dollar-volume of funding and number of deals. We relate these to the stock returns with panel data regression methods. Results Our results indicate a positive relationship exists between the growth in FinTech funding or deals and the contemporaneous stock returns of incumbent retail banks. Conclusions Although these results suggest complementarity between FinTech and traditional banking, we note that our results at the banking industry level are not statistically significant, and that the coefficient signs for about one-third of the banks are negative, but not statistically significant. Since the FinTech industry is young and our sample period short, we cannot rule out that our findings are spurious.","Li, Yinqiao",2017-09-11,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-022-00389-8,Springer Open,https://www.springeropen.com,An analysis of the acquisition of a monetary function by cryptocurrency using a multi-agent simulation model,"Many types of cryptocurrencies, which predominantly utilize blockchain technology, have emerged worldwide. Several issuers plan to circulate their original cryptocurrencies for monetary use. This study investigates whether issuers can stimulate cryptocurrencies to attain a monetary function. We use a multi-agent model, referred to as the Yasutomi model, which simulates the emergence of money. We analyze two scenarios that may result from the actions taken by the issuer. These scenarios focus on increases in the number of stores that accept cryptocurrency payments and situations whereby the cryptocurrency issuer designs the cryptocurrency to be attractive to people and conducts an airdrop. We find that a cryptocurrency can attain a monetary function in two cases. One such case occurs when 20% of all agents accept the cryptocurrency for payment and 50% of the agents are aware of this fact. The second case occurs when the issuer continuously airdrops a cryptocurrency to a specific person while maintaining the total volume of the cryptocurrency within a range that prevents it from losing its attractiveness.","Shibano, Kyohei",2022-09-26,Research,https://s.net.vn/UfV5
https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-019-1576-0,Springer Open,https://www.springeropen.com,An efficient storage and service method for multi-source merging meteorological big data in cloud environment,"With the development of the meteorological IoT (Internet of Things) and meteorological sensing network, the collected multi-source meteorological data have the characteristics of large amount of information, multidimensional and high accuracy. Cloud computing technology has been applied to the storage and service of meteorological big data. Although the constant evolution of big data storage technology is improving the storage and access of meteorological data, storage and service efficiency is still far from meeting multi-source big data requirements. Traditional methods have been used for the storage and service of meteorological data, and a number of problems still persist, such as a lack of unified storage structure, poor scalability, and poor service performance. In this study, an efficient storage and service method for multidimensional meteorological data is designed based on NoSQL big data storage technology and the multidimensional characteristics of meteorological data. In the process of data storage, multidimensional block compression technology and data structures are applied to store and transmit meteorological data. In service, heterogeneous NoSQL common components are designed to improve the heterogeneity of the NoSQL database. The results show that the proposed method has good storage transmission efficiency and versatility, and can effectively improve the efficiency of meteorological data storage and service in meteorological applications.","Yang, Ming",2019-10-29,Research,https://s.net.vn/UfV5
https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-018-1221-3,Springer Open,https://www.springeropen.com,OPRCP: approximate nearest neighbor binary search algorithm for hybrid data over WMSN blockchain,"In order to prevent sensitive data tampering in the application of security monitoring, intelligent traffic, and other sensitive Internet of Things, the research on WMSN (wireless multimedia sensor networks) application system based on blockchain and IPFS (InterPlanetary File System) is of great significance. However, WMSN data are characterized by high dimensionality, large scale, and multiple types, so it is challenging to search WMSN data efficiently over blockchain system. This paper proposed a novel One Permutation with Rotation and cross-polytope locality-sensitive hashing (OPRCP) method of approximate nearest neighbor binary query for querying binary hybrid data in the form of WMSN multimedia data (containing two hybrid types of data, such as image-text and image-audio). Firstly, a binary hybrid data index was built with the method of locality-sensitive hashing (LSH) to retain content similarity among original data objects for performing accurate queries. Secondly, the approximate nearest neighbor search strategy was used in place of the nearest neighbor strategy, to reduce querying time. Finally, a binary hybrid data model was employed to cope with multiple types of data in WMSN and carry out collaborative search of binary hybrid data. The experimental results show that compared with other mainstream methods, the proposed OPRCP method is widely adaptive to massive high-dimensional data in multiple types and can improve the accuracy of query results. The OPRCP method exhibits good performance, effectively saves resources, and reduces query time for a variety of datasets. It is an effective solution to the binary hybrid search of approximate neighbors, and it is applicable to the WMSN data search based on smart contracts in WMSN blockchain systems.","Liu, Huakun",2018-08-20,Research,https://s.net.vn/UfV5
https://innovation-entrepreneurship.springeropen.com/articles/10.1186/s13731-021-00180-6,Springer Open,https://www.springeropen.com,The disruptive triad and entrepreneurship: a theoretical model,"The main objective of this study is to propose a theoretical model to understand the importance of disruptionâin three of its dimensions, thinking, creativity, and innovationâdeveloped and applied in the thinking and exercise of entrepreneurship and, at the same time, highlight the relationship of the disruption with competitiveness. Being competitive is one of the most demanding goals that entrepreneurs can and should set themselves; however, unlike established or traditional companies, usually the entrepreneur cannot promote competitiveness in the same way that they do. Taking these into account, it is necessary to use unconventional tools, or a different perspective methodology, for promoting creativity and innovation beyond the entrepreneurial activity itself. Through a qualitative methodology, with an emphasis on documentary research and inferential and deductive reasoning, a theoretical model is proposed. The model seeks to illustrate how disruptive currents can help entrepreneurs to be more competitive and, at the same time, boost their entrepreneurial spirit.","Socorro MÃ¡rquez, FÃ©lix O.",2021-03-11,Research,https://s.net.vn/UfV5
https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-023-00478-8,Springer Open,https://www.springeropen.com,IoV data sharing scheme based on the hybrid architecture of blockchain and cloud-edge computing,"Achieving efficient and secure sharing of data in the Internet of Vehicles (IoV) is of great significance for the development of smart transportation. Although blockchain technology has great potential to promote data sharing and privacy protection in the context of IoV, the problem of securing data sharing should be payed more attentions. This paper proposes an IoV data sharing scheme based on the hybrid architecture of blockchain and cloud-edge computing. Firstly, to improve protocolâs efficiency, a dual-chain structure empowered by alliance chain is introduced as the model architecture. Secondly, for the space problem characterized by data storage and security, we adopt distributed storage with the help of edge devices. Finally, to both ensure the efficiency of consensus protocol and protect the privacy of vehicles and owners simultaneously, we improve DPoS consensus algorithm to realize the efficient operation of the IoV data sharing model, which is closer to the actual needs of IoV. The comparison with other data sharing models highlights the advantages of this model, in terms of data storage and sharing security. It can be seen that the improved DPoS has high consensus efficiency and security in IoV.","Zheng, Tiange",2023-05-07,Research,https://s.net.vn/UfV5
https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-022-02090-x,Springer Open,https://www.springeropen.com,A novel zero-watermarking scheme based on NSCT-SVD and blockchain for video copyright,"With the advent of information era, the issues on video copyright continue to emerge. In the grey industrial chain of piracy, the film industry is suffering a major disaster area. The current protection schemes for video copyright are inefficient and costly so that video industry still has to face the infringement. To address poor robustness, weak imperceptibility and difficulty in traceability of the current protection schemes for video copyright, this paper proposes a novel zero-watermarking scheme based on NSCT-SVD and blockchain for video copyright. In addition, we research the feasibility and reason of combining zero-watermarking with blockchain. The designed zero-watermarking algorithm is based on NSCT-SVD, Arnold Transform and key-frames extraction algorithm which is based on distance threshold clustering. The results show the extracted features from video are stable and secure than DWT-SVD based and the past non-blocking. The performance of the blockchain scheme designed for video copyright practices well. Comparatively, the discussion and results showed that the proposed scheme has been verified more credible and efficient in authoritative traceability compared to trusted third party based. The registration information cannot be tampered and be more suitable for copyright protection.","Wu, Xiangqi",2022-03-21,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-021-00328-z,Springer Open,https://www.springeropen.com,Do biometric payment systems work during the COVID-19 pandemic? Insights from the Spanish users' viewpoint,"Technological developments are changing how users pay for goods and services. In the context of the COVID-19 (coronavirus disease 2019) pandemic, new payment systems have been established to reduce contact between buyer and seller. In addition to the pandemic, the future is payment processing is also uncertain due to the new EU security regulations of the Payment Services Directive (PSD2). Biometric payments one option that would guarantee the security of transactions and reduce the risk of contagion. This research analyses the intention to recommend the use of the mobile phone as a tool for collecting payments in a shop using iris reading as a biometric measure of the buyer. The moderating effect of the fear of contagion in the proposed relationships was also analysed. An online survey was carried out, which yielded a sample of 368 respondents. The results indicate that the main antecedents of intention to use, which precedes intention to recommend, are perceived trust, habit, personal innovativeness and comfort of use. Additionally, the moderating effect of COVID-19 was checked among users with a higher perception of risk. The results obtained have interesting implications for purchase management among manufacturers and retailers.","LiÃ©bana-Cabanillas, Francisco",2022-09-03,Research,https://s.net.vn/UfV5
https://jis-eurasipjournals.springeropen.com/articles/10.1186/s13635-019-0095-1,Springer Open,https://www.springeropen.com,Crowdsourcing for click fraud detection,"Mobile ads are plagued with fraudulent clicks which is a major challenge for the advertising community. Although popular ad networks use many techniques to detect click fraud, they do not protect the client from possible collusion between publishers and ad networks. In addition, ad networks are not able to monitor the userâs activity for click fraud detection once they are redirected to the advertising site after clicking the ad. We propose a new crowdsource-based system called Click Fraud Crowdsourcing (CFC) that collaborates with both advertisers and ad networks in order to protect both parties from any possible click fraudulent acts. The system benefits from both a global view, where it gathers multiple ad requests corresponding to different ad network-publisher-advertiser combinations, and a local view, where it is able to track the usersâ engagement in each advertising website. The results demonstrated that our approach offers a lower false positive rate (0.1) when detecting click fraud as opposed to proposed solutions in the literature, while maintaining a high true positive rate (0.9). Furthermore, we propose a new mobile ad charging model that benefits from our system to charge advertisers based on the duration spent in the advertiserâs website.","Mouawi, Riwa",2019-07-22,Research,https://s.net.vn/UfV5
https://asp-eurasipjournals.springeropen.com/articles/10.1186/s13634-023-01075-2,Springer Open,https://www.springeropen.com,Fairness resource allocation based on blockchain for secure communication in integrated IoT,"The emerging Space-Air-Ground, Artificial intelligence, blockchain and Vehicle-to-everything technology in Integrated Internet of Things (IoT) enables vehicles to communicate with other vehicles and roadside units (RSU), which improves communication efficiency and driving safety. Due to the rich data in the Integrated IoT, it is easy for illegal persons to steal data or deceive users. While reasonably allocating resources to complete the transmission task, it is still a challenge to ensure the communication security of vehicle users in Integrated IoT. In this paper, we study the cost of vehicle users transmitting tasks by Vehicle to Infrastructure and Vehicle to Vehicle (V2V) in Integrated IoT. In order to protect the information security, we establish the identity authentication and matching model to obtain a better channel environment of Integrated IoT. Moreover, we consider dynamic pricing based on bandwidth resource occupancy to ensure user experience and server load in Integrated IoT. Under the constraints of task tolerable delay, we fix the bandwidth on the V2V side and decouple the task decomposition and bandwidth allocation in Integrated IoT. Then, we propose algorithms Blockchain-based Vehicle Identity Authentication (BVIA) and Delay Weight Fairness Bandwidth Allocation (DWFBA). In this way, vehicle users and RSUs entering the Integrated IoT system are authenticated and matched with devices with good trust value, and the fairness of users resource allocation is guaranteed. Simulation results show that BVIA algorithm can reduce communication overhead, and DWFBA algorithm can control user costs and effectively reduce the number of task failures in Integrated IoT.","Liang, Wei",2023-09-11,Research,https://s.net.vn/UfV5
https://telrp.springeropen.com/articles/10.1186/s41039-020-00141-9,Springer Open,https://www.springeropen.com,Making context the central concept in privacy engineering,"There is a gap between peopleâs online sharing of personal data and their concerns about privacy. Till now, this gap is addressed by attempting to match individual privacy preferences with service providersâ options for data handling. This approach has ignored the role different contexts play in data sharing. This paper aims at giving privacy engineering a new direction putting context centre stage and exploiting the affordances of machine learning in handling contexts and negotiating data sharing policies. This research is explorative and conceptual, representing the first development cycle of a design science research project in privacy engineering. The paper offers a concise understanding of data privacy as a foundation for design extending the seminal contextual integrity theory of Helen Nissenbaum. This theory started out as a normative theory describing the moral appropriateness of data transfers. In our work, the contextual integrity model is extended to a socio-technical theory that could have practical impact in the era of artificial intelligence. New conceptual constructs such as âcontext triggerâ, âdata sharing policyâ and âdata sharing smart contractâ are defined, and their application is discussed from an organisational and technical level. The constructs and design are validated through expert interviews; contributions to design science research are discussed, and the paper concludes with presenting a framework for further privacy engineering development cycles.","Hoel, Tore",2020-10-19,Research,https://s.net.vn/UfV5
https://innovation-entrepreneurship.springeropen.com/articles/10.1186/s13731-024-00377-5,Springer Open,https://www.springeropen.com,Technological turbulence as hindrance between factors influencing readiness of senior management and implementing blockchain technology in Jordanian Islamic banks: a structural equation modeling approach,"The purpose of the study was to identify the factors that influence senior management for adopting blockchain technology in the banking industry in general and Islamic banking in particular. Furthermore, the research addressed the moderating role of technological turbulence as it holds a significant hindering role. This study employed the analytical approach, and the data were collected through questionnaires distributed to several senior management employees in both the Jordan Islamic Bank and the Islamic Arab Bank. The research instrument was developed and confirmed by the experts in the field. For identifying the significance of the variables incorporated in the researchers applied structural equation modeling technique. The findings revealed that economic efficiency, bank security, customer expectations, education, training and preparation all are significant predictors of readiness for implementing blockchain technology in the Islamic banks in Jordan. The study concluded that blockchain technology should be adopted by all Islamic banks because of its advantages and also the management needs to be educated regarding the same; they should be provided appropriate training.","Alnsour, Ibrahim Radwan",2024-04-03,Research,https://s.net.vn/UfV5
https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-022-00285-7,Springer Open,https://www.springeropen.com,OpenIaC: open infrastructure as code - the network is my computer,"Modern information systems are built fron a complex composition of networks, infrastructure, devices, services, and applications, interconnected by data flows that are often private and financially sensitive. The 5G networks, which can create hyperlocalized services, have highlighted many of the deficiencies of current practices in use today to create and operate information systems. Emerging cloud computing techniques, such as Infrastructure-as-Code (IaC) and elastic computing, offer a path for a future re-imagining of how we create, deploy, secure, operate, and retire information systems. In this paper, we articulate the position that a comprehensive new approach is needed for all OSI layers from layer 2 up to applications that are built on underlying principles that include reproducibility, continuous integration/continuous delivery, auditability, and versioning. There are obvious needs to redesign and optimize the protocols from the network layer to the application layer. Our vision seeks to augment existing Cloud Computing and Networking solutions with support for multiple cloud infrastructures and seamless integration of cloud-based microservices. To address these issues, we propose an approach named Open Infrastructure as Code (OpenIaC), which is an attempt to provide a common open forum to integrate and build on advances in cloud computing and blockchain to address the needs of modern information architectures. The main mission of our OpenIaC approach is to provide services based on the principles of Zero Trust Architecture (ZTA) among the federation of connected resources based on Decentralized Identity (DID). Our objectives include the creation of an open-source hub with fine-grained access control for an open and connected infrastructure of shared resources (sensing, storage, computing, 3D printing, etc.) managed by blockchains and federations. Our proposed approach has the potential to provide a path for developing new platforms, business models, and a modernized information ecosystem necessary for 5G networks.","Rong, Chunming",2022-08-05,Research,https://s.net.vn/UfV5
https://cybersecurity.springeropen.com/articles/10.1186/s42400-023-00182-9,Springer Open,https://www.springeropen.com,Evicting and filling attack for linking multiple network addresses of Bitcoin nodes,"Bitcoin is a decentralized P2P cryptocurrency. It supports users to use pseudonyms instead of network addresses to send and receive transactions at the data layer, hiding usersâ real network identities. Traditional transaction tracing attack cuts through the network layer to directly associate each transaction with the network address that issued it, thus revealing the senderâs network identity. But this attack can be mitigated by Bitcoinâs network layer privacy protections. Since Bitcoin protects the unlinkability of Bitcoin addresses and there may be a many-to-one relationship between addresses and nodes, transactions sent from the same node via different addresses are seen as coming from different nodes because attackers can only use addresses as node identifiers. In this paper, we proposed the evicting and filling attack to expose the correlations between addresses and cluster transactions sent from different addresses of the same node. The attack exploited the unisolation of Bitcoinâs incoming connection processing mechanism. In particular, an attacker can utilize the shared connection pool and deterministic connection eviction strategy to infer the correlation between incoming and evicting connections, as well as the correlation between releasing and filling connections. Based on inferred results, different addresses of the same node with these connections can be linked together, whether they are of the same or different network types. We designed a multi-step attack procedure, and set reasonable attack parameters through analyzing the factors that affect the attack efficiency and accuracy. We mounted this attack on both our self-run nodes and multi-address nodes in real Bitcoin network, achieving an average accuracy of 96.9% and 82%, respectively. Furthermore, we found that the attack is also applicable to Zcash, Litecoin, Dogecoin, Bitcoin Cash, and Dash. We analyzed the cost of network-wide attacks, the application scenario, and proposed countermeasures of this attack.","Yang, Huashuang",2023-07-10,Research,https://s.net.vn/UfV5
https://jwcn-eurasipjournals.springeropen.com/articles/10.1186/s13638-021-01953-z,Springer Open,https://www.springeropen.com,LacminCC: lightweight anonymous communication model in cloud computing,"With increasing application of cloud computing and big data technologies, a large amount of personal information is stored on the Internet, which raises the issue of privacy leakage. To protect peopleâs data privacy, this paper firstly presents a new anonymous Identify-Based Encryption (IBE) scheme and gives the proof of its security under the Bilinear DiffieâHellman Security Assumption. Then, by introducing the anonymous IBE scheme into anonymous communication fields, this paper introduces a new lightweight anonymous communication model for cloud computing, which guarantees the anonymity of system users and the security of messages in small groups. Our analysis shows that, the proposed communication model cannot only reduce memory consumption and improve message transmission efficiency, but also effectively resist traffic-analysis attacks, node eavesdropping, and finally achieve secure anonymous communication in cloud computing.","Li, Fengyin",2021-10-05,Research,https://s.net.vn/UfV5
https://energyinformatics.springeropen.com/articles/10.1186/s42162-023-00270-7,Springer Open,https://www.springeropen.com,Synergies and scaling of use case combinations in the field of asset logging and labeling,"The digitalization of the energy sector enables a broad range of new digital use cases and business models. For instance, blockchain-technology can be used for the verification of tamper-resistant storage of asset data (asset logging) or manipulation-resistant guarantees of origin for electricity (labeling). Yet, it is associated with high implementation and operating effort. But many of these use cases require similar players, interfaces, data sets and data processing, so that synergies can result from a joint implementation. We thus evaluate these synergies in implementation and operating effort for use cases in the field of asset logging and labeling using a bottom-up evaluation of the components based on a methodology of Dossow (Energies 16:2424, 2022). Additionally, we extend this methodology to analyze the scalability of the use cases by assessing the relative effort reduction for an increasing number of players involved. The analysis already shows substantial synergies for combinations of two use cases. Yet, especially for combinations of three or more use cases a high effort reduction potential is derived. The highest synergies are obtained among the asset logging use cases, while a combination of asset logging and labeling use cases shows lower synergies in comparison. The analysis of the scaling of the use cases demonstrates that for labeling use cases the main effort driver is the number of consumers, while for asset logging use cases the number of asset operators shows to be more relevant. Thus, scaling effects outweigh the effort reduction potential of use case combinations especially for combinations of asset logging and labeling cases.","Wasmeier, Louisa",2023-11-08,Research,https://s.net.vn/UfV5
https://jfin-swufe.springeropen.com/articles/10.1186/s40854-022-00352-7,Springer Open,https://www.springeropen.com,Bitcoin price change and trend prediction through twitter sentiment and data volume,"Twitter sentiment has been shown to be useful in predicting whether Bitcoinâs price will increase or decrease. Yet the state-of-the-art is limited to predicting the price direction and not the magnitude of increase/decrease. In this paper, we seek to build on the state-of-the-art to not only predict the direction yet to also predict the magnitude of increase/decrease. We utilise not only sentiment extracted from tweets, but also the volume of tweets. We present results from experiments exploring the relation between sentiment and future price at different temporal granularities, with the goal of discovering the optimal time interval at which the sentiment expressed becomes a reliable indicator of price change. Two different neural network models are explored and evaluated, one based on recurrent nets and one based on convolutional networks. An additional model is presented to predict the magnitude of change, which is framed as a multi-class classification problem. It is shown that this model yields more reliable predictions when used alongside a price trend prediction model. The main research contribution from this paper is that we demonstrate that not only can price direction prediction be made but the magnitude in price change can be predicted with relative accuracy ( 63%).","Critien, Jacques Vella",2022-05-05,Research,https://s.net.vn/UfV5
https://journalofcloudcomputing.springeropen.com/articles/10.1186/s13677-021-00267-1,Springer Open,https://www.springeropen.com,A rational delegating computation protocol based on reputation and smart contract,"The delegating computation has become an irreversible trend, together comes the pressing need for fairness and efficiency issues. To solve this problem, we leverage game theory to propose a smart contract-based solution. First, according to the behavioral preferences of the participants, we design an incentive contract to describe the motivation of the participants. Next, to satisfy the fairness of the rational delegating computation, we propose a rational delegating computation protocol based on reputation and smart contract. More specifically, rational participants are to gain the maximum utility and reach the Nash equilibrium in the protocol. Besides, we design a reputation mechanism with a reputation certificate, which measures the reputation from multiple dimensions. The reputation is used to assure the clientâs trust in the computing party to improve the efficiency of the protocol. Then, we conduct a comprehensive experiment to evaluate the proposed protocol. The simulation and analysis results show that the proposed protocol solves the complex traditional verification problem. We also conduct a feasibility study that involves implementing the contracts in Solidity and running them on the official Ethereum network. Meanwhile, we prove the fairness and correctness of the protocol.","Ma, Juan",2021-09-25,Research,https://s.net.vn/UfV5
